id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
12746,I,1.1,0.8625,0.3125,11.60912025,4.7910655,2.5798045,3.8271825,7.0
12747,I,0.4875,0.175,0.0625,0.5953395,0.21262125,0.12757275,0.1417475,4.0
12748,I,0.775,0.5625,0.175,3.3168915,1.54504775,0.83631025,1.530873,6.0
12749,F,1.475,1.175,0.45,28.236102,11.8784405,6.690482,9.02931575,12.0
12750,M,1.6875,1.3125,0.4625,39.3774555,17.08057375,8.43397625,11.35397475,12.0
12751,F,1.375,1.1625,0.375,22.2543575,10.5176645,4.252425,6.6621325,10.0
12752,F,1.4375,1.1125,0.325,22.8213475,9.62465525,5.00368675,6.6621325,9.0
12753,I,0.95,0.6875,0.25,7.86698625,3.515338,1.7860185,2.4097075,9.0
12754,M,1.2875,0.9875,0.3375,16.23008875,7.087375,4.6209685,4.9611625,9.0
12755,M,1.625,1.2375,0.45,37.71900975,16.62698175,7.04485075,9.48290775,11.0
12756,F,1.5,1.1875,0.3875,26.64853,13.42348825,5.06038575,6.9456275,10.0
12757,I,1.3125,0.9375,0.3125,16.23008875,7.24329725,3.75630875,4.139027,11.0
12758,M,1.5375,1.1875,0.3875,30.5324115,13.08329425,6.406987,8.77417025,11.0
12759,F,1.2,0.975,0.3625,17.463292,6.633783,3.72795925,5.5281525,14.0
12760,I,0.825,0.625,0.2,5.443104,2.721552,1.28990225,1.7860185,7.0
12761,F,1.5,1.25,0.4625,35.62114675,14.911837,8.15048125,9.07184,10.0
12762,I,0.8875,0.65,0.2125,5.443104,1.68679525,1.1623295,1.984465,6.0
12763,M,1.175,0.8875,0.325,16.499409,6.76135575,4.422522,4.762716,10.0
12764,M,1.425,1.1,0.375,24.36639525,12.09106175,5.726599,6.80388,9.0
12765,I,0.925,0.6875,0.25,6.59125875,3.2034935,1.587572,1.8427175,6.0
12766,I,0.7,0.5375,0.1875,4.86193925,2.31048425,0.94970825,1.247378,6.0
12767,F,1.4875,1.1625,0.375,31.2694985,15.03940975,6.25106475,7.5126175,11.0
12768,F,1.3875,1.0875,0.3375,22.29688175,9.412034,4.86193925,6.3219385,8.0
12769,F,1.4625,1.125,0.45,26.3366855,10.77281,5.953395,8.788345,13.0
12770,M,0.925,0.6875,0.2625,6.80388,2.721552,1.26155275,2.26796,11.0
12771,F,1.5625,1.275,0.4625,33.06969175,13.99047825,8.15048125,8.9300925,12.0
12772,F,1.3125,1.0125,0.35,21.92833825,8.334753,4.5075705,7.37087,11.0
12773,M,1.5,1.125,0.375,29.48348,13.6361095,5.443104,7.087375,10.0
12774,F,1.7,1.375,0.425,44.168521,20.79435825,10.41844125,11.3398,12.0
12775,F,1.175,0.9375,0.325,15.83319575,6.42116175,3.231843,4.819415,8.0
12776,M,1.25,0.975,0.325,16.44271,7.55514175,3.07592075,4.762716,8.0
12777,I,1.2125,0.9125,0.275,13.39513875,5.159609,2.3530085,3.5436875,8.0
12778,F,1.5875,1.2375,0.4375,33.89182725,12.82814875,7.881161,10.489315,13.0
12779,F,1.0625,0.85,0.25,12.48795475,5.40057975,2.26796,2.9199985,6.0
12780,I,1.0625,0.7875,0.25,9.02931575,3.515338,2.324659,2.6932025,7.0
12781,M,1.6,1.225,0.3875,34.23202125,17.73261225,7.69688925,8.7599955,10.0
12782,F,1.175,0.8875,0.2625,13.721158,6.02426875,3.118445,4.252425,9.0
12783,M,1.1625,0.8875,0.325,13.9196045,5.4147545,2.84912475,4.876114,11.0
12784,I,0.6375,0.4625,0.1,2.48058125,1.1056305,0.52446575,0.7087375,4.0
12785,M,1.6125,1.225,0.425,31.87901275,14.911837,7.7394135,9.922325,8.0
12786,I,1.3,1.0,0.2875,16.28678775,7.030676,4.025629,4.9611625,11.0
12787,M,1.4875,1.1375,0.3875,24.62154075,10.829509,6.2652395,8.0796075,10.0
12788,I,1.1875,0.9125,0.3,15.8473705,7.087375,2.84912475,4.479221,9.0
12789,F,1.4,1.1375,0.4125,25.35862775,11.69416875,4.649318,8.50485,10.0
12790,M,1.5125,1.175,0.425,32.10580875,15.5071765,7.257472,8.66077225,10.0
12791,M,1.5125,1.1875,0.4375,37.03862175,17.27902025,9.7805775,9.7805775,14.0
12792,M,1.375,1.0125,0.35,22.0275615,10.02154825,5.42892925,6.690482,8.0
12793,I,1.05,0.8,0.2875,13.42348825,5.96756975,2.891649,3.40194,8.0
12794,F,1.4,1.1125,0.3625,22.75047375,9.14271375,4.86193925,7.29999625,11.0
12795,M,1.5625,1.125,0.4375,30.03629525,14.288148,5.9250455,8.334753,15.0
12796,I,1.1125,0.8625,0.2625,11.3398,5.88252125,2.1262125,3.5436875,7.0
12797,M,1.5,1.1125,0.3375,24.323871,11.38232425,4.86193925,7.427569,10.0
12798,F,1.575,1.2125,0.375,30.94347925,14.21727425,5.556502,8.788345,11.0
12799,M,1.675,1.3125,0.475,39.70347475,18.83824275,8.57572375,12.3320325,10.0
12800,M,1.4375,1.1625,0.4125,27.499015,11.94931425,6.973977,7.767763,9.0
12801,I,0.9375,0.7,0.2875,7.98038425,3.3168915,1.4458245,2.551455,9.0
12802,F,1.5,1.2875,0.45,33.57998275,13.62193475,7.767763,10.0640725,11.0
12803,M,1.5375,1.175,0.3875,30.63163475,14.16057525,6.36446275,8.1363065,11.0
12804,I,0.7,0.525,0.1375,3.005047,1.17650425,0.66621325,0.94970825,6.0
12805,I,1.6125,1.275,0.5,41.4753185,18.63979625,8.43397625,12.190285,16.0
12806,I,1.3,0.9625,0.275,14.3731965,5.9817445,4.252425,4.252425,8.0
12807,F,1.65,1.2625,0.4125,36.230661,17.73261225,8.4765005,10.44679075,12.0
12808,I,1.2875,0.975,0.325,18.01610725,8.66077225,3.8838815,4.3941725,8.0
12809,M,1.4625,1.1375,0.375,29.596878,13.70698325,6.13766675,7.41339425,8.0
12810,F,1.4375,1.125,0.35,28.33532525,11.736693,5.046211,7.37087,8.0
12811,I,0.9375,0.75,0.225,8.674947,3.96893,1.530873,2.19708625,6.0
12812,M,1.425,1.1125,0.3875,28.8314415,12.94154675,6.860579,7.5126175,10.0
12813,M,1.375,1.0625,0.375,22.339406,10.47514025,4.52174525,6.87475375,9.0
12814,M,1.6875,1.3125,0.4875,50.53298375,19.40523275,10.1207715,13.4660125,12.0
12815,F,1.225,0.9625,0.3,15.35125425,6.13766675,2.721552,4.53592,8.0
12816,I,0.9375,0.7125,0.2625,6.39281225,2.67902775,1.2757275,2.1262125,7.0
12817,I,1.375,1.125,0.3875,29.72445075,11.453198,6.13766675,9.922325,14.0
12818,F,1.0875,0.85,0.3625,12.7856245,5.839997,2.76407625,5.5281525,14.0
12819,F,1.5375,1.175,0.4125,32.16250775,13.947954,7.3425205,9.922325,12.0
12820,F,1.525,1.175,0.3875,29.69610125,13.59358525,6.56290925,7.654365,10.0
12821,M,1.1875,0.8875,0.3125,13.25339125,5.8683465,2.79242575,4.252425,8.0
12822,M,1.575,1.2125,0.425,34.529691,14.4298955,7.64019025,8.788345,20.0
12823,I,1.1,0.875,0.2625,14.16057525,7.15824875,2.8066005,3.35941575,8.0
12824,F,1.3,1.0625,0.3125,20.87940675,9.525432,4.819415,5.2446575,8.0
12825,F,1.7,1.2625,0.4125,38.11590275,20.00057225,8.4198015,9.4970825,12.0
12826,I,1.1,0.875,0.325,15.20950675,8.0796075,2.70737725,3.98310475,8.0
12827,M,1.7,1.2875,0.475,46.45065575,23.45921125,9.128539,10.0640725,11.0
12828,I,0.7125,0.5375,0.175,3.04757125,1.54504775,0.4252425,0.7654365,5.0
12829,F,1.5125,1.225,0.375,34.9549335,15.989118,6.747181,10.6310625,10.0
12830,F,1.5125,1.1875,0.425,31.808139,13.99047825,6.3219385,8.9300925,10.0
12831,M,1.4125,1.1,0.325,22.8213475,9.8372765,5.06038575,6.23689,12.0
12832,M,1.575,1.2,0.4,35.76289425,16.42853525,8.3064035,10.0640725,9.0
12833,M,1.525,1.225,0.3375,30.0221205,15.195332,4.46504625,6.9456275,10.0
12834,I,0.775,0.525,0.175,3.40194,1.17650425,0.8788345,1.13398,6.0
12835,I,1.1875,0.8875,0.3,13.8062065,5.443104,2.721552,4.3941725,8.0
12836,I,0.4125,0.3,0.1,0.77961125,0.35436875,0.226796,0.2551455,4.0
12837,F,1.6875,1.325,0.3875,43.3463855,19.447757,8.77417025,10.999606,10.0
12838,F,1.85,1.5,0.5375,56.075311,26.932025,11.9351395,15.30873,13.0
12839,I,1.275,0.9375,0.3,14.7133905,6.2652395,3.1467945,4.819415,7.0
12840,I,0.5375,0.375,0.075,1.09145575,0.32601925,0.1417475,0.283495,4.0
12841,I,0.8625,0.675,0.2,5.25883225,1.984465,1.20485375,1.8427175,6.0
12842,M,1.4375,1.15,0.375,24.6357155,10.67358675,4.3374735,7.5126175,8.0
12843,I,0.925,0.65,0.225,5.65572525,2.721552,1.51669825,1.984465,6.0
12844,F,1.2125,0.975,0.35,18.01610725,5.51397775,4.40834725,6.19436575,10.0
12845,M,1.6,1.3125,0.4375,38.5836695,15.77649675,7.98038425,13.1825175,12.0
12846,F,1.3,1.025,0.3625,21.4038725,6.76135575,4.876114,7.37087,9.0
12847,M,1.5375,1.1875,0.4125,27.952607,11.75086775,7.6827145,9.19941275,9.0
12848,M,1.475,1.1375,0.375,28.64716975,11.97766375,6.2652395,7.5126175,8.0
12849,M,1.4,1.0625,0.4125,25.35862775,10.47514025,5.74077375,7.7961125,9.0
12850,I,0.9375,0.725,0.2375,6.93145275,2.891649,1.45999925,2.4097075,7.0
12851,M,1.4625,1.15,0.4,25.41532675,11.07047975,5.42892925,6.6621325,9.0
12852,M,1.2125,0.925,0.3125,14.571643,6.350288,2.87747425,4.3941725,13.0
12853,F,1.6375,1.2625,0.375,39.19318375,16.82542825,8.94426725,10.2341695,11.0
12854,M,1.1875,0.9375,0.35,17.5483405,7.10154975,4.01145425,4.9611625,8.0
12855,F,1.4375,1.125,0.4125,30.1922175,12.77144975,5.2446575,8.9300925,15.0
12856,I,0.7375,0.5625,0.2125,3.9405805,1.60174675,0.83631025,1.190679,6.0
12857,F,0.9625,0.7125,0.2375,7.61184075,3.345241,1.8427175,2.26796,9.0
12858,F,1.625,1.3125,0.4875,50.53298375,23.6151335,9.412034,14.74174,11.0
12859,M,1.4125,1.1,0.4125,28.44872325,12.54465375,6.95980225,7.93786,12.0
12860,M,1.45,1.125,0.425,27.91008275,11.15552825,6.2085405,9.4970825,19.0
12861,I,1.25,0.975,0.3,15.7339725,6.39281225,3.86970675,4.876114,8.0
12862,F,1.375,1.075,0.325,22.77882325,9.31281075,4.6209685,5.3580555,9.0
12863,M,1.5,1.1875,0.375,29.540179,13.70698325,6.2652395,7.824462,8.0
12864,I,0.9625,0.6875,0.225,8.17883075,3.458639,1.80019325,2.14038725,6.0
12865,M,1.2125,0.95,0.275,17.7184375,8.3631025,4.01145425,4.53592,7.0
12866,M,1.35,1.0625,0.3375,24.0687255,10.6310625,5.7549485,5.386405,9.0
12867,F,1.6625,1.3125,0.4875,38.838815,16.37183625,8.164656,10.0640725,11.0
12868,I,1.125,0.9,0.25,12.60135275,5.329706,2.2963095,3.118445,6.0
12869,I,1.175,0.9375,0.2875,13.90542975,6.67630725,3.13261975,3.8271825,7.0
12870,F,1.5125,1.25,0.4125,34.60056475,13.437663,6.22271525,9.922325,9.0
12871,M,1.425,1.0875,0.425,27.68328675,11.736693,6.08096775,8.221355,10.0
12872,M,1.425,1.125,0.3625,27.68328675,12.417081,5.06038575,7.5126175,8.0
12873,M,1.6,1.325,0.3875,35.25260325,13.73533275,5.386405,11.056305,18.0
12874,F,1.2375,0.9375,0.325,18.86659225,6.81805475,4.57844425,6.6621325,11.0
12875,M,1.3625,1.1,0.4,23.79940525,11.169703,4.6776675,7.37087,9.0
12876,M,1.4875,1.1625,0.3375,28.02348075,11.453198,6.08096775,7.7961125,8.0
12877,M,1.475,1.1625,0.4125,30.51823675,11.736693,6.2652395,10.3475675,13.0
12878,F,1.3875,1.1,0.35,24.38057,11.679994,4.80524025,6.80388,11.0
12879,M,1.5875,1.2625,0.4625,38.20095125,16.62698175,8.3631025,13.324265,19.0
12880,M,1.3875,1.05,0.3375,20.76600875,9.695529,4.082328,5.839997,8.0
12881,I,1.55,1.2,0.4,34.359594,14.52911875,7.540967,10.489315,19.0
12882,I,1.1,0.85,0.3,11.09882925,4.91863825,2.05533875,3.685435,8.0
12883,F,1.725,1.3,0.5,49.32813,20.97863,10.9712565,13.834556,10.0
12884,F,1.375,1.0875,0.375,25.51455,11.07047975,4.60679375,7.087375,9.0
12885,M,1.4,1.1,0.4125,29.48348,10.02154825,6.690482,7.93786,20.0
12886,M,1.6,1.275,0.3875,38.22930075,14.78426425,9.65300475,13.891255,15.0
12887,I,1.025,0.7625,0.225,9.1001895,4.74854125,1.85689225,2.4097075,7.0
12888,I,1.3,1.0125,0.375,18.75319425,7.6260155,3.3735905,5.76912325,9.0
12889,M,1.5625,1.2125,0.4,30.8420235,14.55746825,7.10154975,8.50485,11.0
12890,F,1.3125,1.025,0.3625,22.77882325,6.123492,3.95475525,6.6621325,15.0
12891,M,1.575,1.225,0.4875,35.81959325,14.13222575,8.9300925,10.61688775,13.0
12892,I,1.0375,0.7875,0.275,9.02931575,4.35164825,2.4664065,2.6932025,8.0
12893,I,1.1,0.8375,0.275,11.89261525,4.9044635,2.42388225,3.8271825,8.0
12894,I,1.15,0.85,0.2625,12.0485375,6.50621025,2.45223175,3.2601925,7.0
12895,M,1.375,1.0125,0.325,20.6100865,9.808927,4.12485225,5.953395,8.0
12896,M,1.15,0.875,0.275,12.7856245,5.499803,2.31048425,3.5436875,9.0
12897,F,1.5625,1.1875,0.4,31.00017825,11.01378075,7.314171,8.788345,13.0
12898,M,1.3625,1.1,0.375,24.8058125,10.87203325,6.123492,7.7961125,9.0
12899,I,1.25,0.925,0.3125,14.52911875,6.4920355,2.87747425,4.876114,8.0
12900,I,1.0,0.75,0.25,8.845044,3.69960975,1.7293195,2.05533875,7.0
12901,F,1.625,1.3,0.4375,34.68561325,15.989118,7.7961125,10.20582,11.0
12902,I,0.9625,0.7125,0.225,7.04485075,3.44446425,1.7293195,1.927766,8.0
12903,F,1.125,0.8375,0.35,11.6516445,5.74077375,2.62232875,4.1106775,14.0
12904,I,0.6875,0.4875,0.175,3.515338,1.474174,0.83631025,0.9922325,5.0
12905,F,1.375,1.0625,0.375,21.72989175,10.47514025,4.989512,6.23689,9.0
12906,I,0.875,0.6625,0.2125,5.91087075,2.9766975,1.0489315,1.587572,6.0
12907,I,0.7375,0.5625,0.1875,3.9405805,1.587572,0.56699,1.417475,7.0
12908,F,1.325,1.025,0.35,19.06503875,8.77417025,3.40194,5.953395,8.0
12909,M,1.75,1.3625,0.4875,43.6298805,18.5122235,8.34892775,11.4815475,11.0
12910,F,1.6,1.25,0.4125,31.19862475,14.52911875,6.19436575,9.4970825,11.0
12911,I,1.1,0.8625,0.2875,11.43902325,4.97533725,2.16873675,3.40194,8.0
12912,M,1.3,1.0,0.3125,18.01610725,8.66077225,4.83358975,5.2446575,8.0
12913,I,1.1625,0.9,0.3125,14.16057525,5.28718175,3.061746,4.819415,7.0
12914,I,1.05,0.8125,0.275,10.886208,5.159609,2.721552,2.83495,7.0
12915,M,1.4625,1.1625,0.375,27.45649075,13.70698325,5.88252125,7.2291225,12.0
12916,M,1.6625,1.3,0.4625,45.68521925,21.24795025,10.36174225,11.3681495,13.0
12917,M,1.45,1.1125,0.3875,26.63435525,12.94154675,5.6699,6.520385,9.0
12918,I,1.2,0.9625,0.325,18.6256215,8.46232575,3.52951275,4.9611625,9.0
12919,M,1.8375,1.4625,0.5375,61.6034635,20.53921275,13.93377925,13.891255,14.0
12920,I,0.875,0.675,0.2125,5.556502,2.211261,1.63009625,1.927766,7.0
12921,M,1.025,0.7875,0.25,9.82310175,4.55009475,1.97029025,2.551455,13.0
12922,I,1.3625,1.0625,0.3125,22.80717275,9.62465525,4.025629,5.953395,9.0
12923,F,1.45,1.15,0.3875,25.741346,10.24834425,6.6621325,7.37087,10.0
12924,M,1.45,1.1875,0.375,30.957654,14.4298955,7.427569,9.6104805,9.0
12925,M,1.55,1.2125,0.3875,28.76056775,12.60135275,6.13766675,8.3631025,10.0
12926,M,1.2125,0.9375,0.325,17.633389,6.6054335,3.1467945,5.10291,10.0
12927,M,0.8125,0.6125,0.2,4.252425,1.984465,0.97805775,1.8427175,9.0
12928,F,1.1,0.8125,0.2875,12.99824575,5.4147545,2.62232875,3.685435,9.0
12929,M,1.4125,1.1,0.3625,24.62154075,7.597666,5.40057975,8.50485,14.0
12930,F,1.4625,1.125,0.3375,26.138239,11.0846545,5.76912325,7.087375,13.0
12931,F,1.575,1.2375,0.425,35.19590425,14.84096325,7.6260155,9.8372765,10.0
12932,F,1.3375,1.025,0.3625,24.437269,8.674947,5.11708475,5.953395,8.0
12933,F,1.4125,1.1,0.375,27.03124825,11.5382465,4.9044635,7.767763,9.0
12934,F,1.5,1.125,0.4375,31.2694985,14.2597985,7.29999625,7.824462,11.0
12935,M,1.4625,1.125,0.4625,31.70891575,12.28950825,6.8322295,9.07184,10.0
12936,I,1.3125,0.9875,0.35,16.51358375,6.36446275,3.345241,5.216308,11.0
12937,I,1.3125,1.0625,0.3125,21.8007655,5.88252125,4.46504625,7.37087,14.0
12938,I,0.6375,0.4625,0.175,2.2963095,0.963883,0.55281525,0.7087375,5.0
12939,F,1.5125,1.225,0.425,32.41765325,14.13222575,8.34892775,8.50485,9.0
12940,M,1.3125,1.0375,0.35,20.184844,7.8528115,4.422522,7.2291225,9.0
12941,F,1.675,1.2875,0.4875,37.137845,13.5794105,8.561549,11.3681495,15.0
12942,F,1.4625,1.125,0.4,24.2955215,11.453198,5.17378375,7.37087,11.0
12943,I,1.0375,0.7875,0.2625,11.5949455,5.4147545,2.45223175,2.6365035,7.0
12944,M,1.4875,1.2125,0.4,39.27823225,12.96989625,6.93145275,13.324265,15.0
12945,I,1.175,0.9375,0.3375,15.66309875,6.73300625,4.1673765,4.1106775,8.0
12946,M,1.6375,1.3125,0.5125,45.71356875,15.80484625,9.7238785,14.74174,16.0
12947,I,1.025,0.775,0.25,10.432616,4.195726,2.02698925,3.118445,7.0
12948,I,1.3625,1.05,0.375,23.88445375,9.695529,5.8683465,6.0951425,10.0
12949,M,1.5625,1.2125,0.4875,38.8671645,16.82542825,8.3064035,10.489315,9.0
12950,I,1.025,0.75,0.225,7.49844275,3.30271675,1.68679525,2.1262125,6.0
12951,F,1.425,1.15,0.475,29.7386255,11.0846545,6.123492,10.20582,20.0
12952,F,1.6125,1.2875,0.4,34.189497,16.0741665,7.711064,8.0796075,9.0
12953,M,1.55,1.2375,0.4125,32.10580875,14.01882775,8.20718025,8.9300925,10.0
12954,I,1.0125,0.7625,0.275,9.8939755,4.0539785,2.11203775,2.83495,8.0
12955,I,0.7,0.525,0.175,2.721552,1.13398,0.72291225,0.9922325,5.0
12956,M,1.5625,1.2375,0.4125,36.4291075,16.3576615,6.78970525,10.0640725,12.0
12957,F,1.6125,1.25,0.4125,37.1094955,13.62193475,8.80251975,10.3475675,13.0
12958,F,1.35,1.05,0.375,20.25571775,7.47009325,4.3374735,6.3786375,16.0
12959,I,1.325,1.0625,0.3625,21.38969775,9.07184,4.66349275,6.9456275,8.0
12960,I,0.725,0.5625,0.1875,2.8632995,1.17650425,0.623689,0.9922325,5.0
12961,F,1.625,1.25,0.4125,37.137845,16.57028275,6.4353365,11.056305,13.0
12962,F,1.5875,1.2625,0.4125,39.405805,17.1514475,8.448151,11.056305,10.0
12963,I,0.9875,0.7375,0.2375,8.88756825,4.0539785,1.77184375,2.67902775,7.0
12964,F,1.675,1.3,0.475,41.220173,16.3009625,8.17883075,11.01378075,23.0
12965,I,1.1875,0.9125,0.2875,14.1464005,6.0951425,2.8066005,3.96893,8.0
12966,M,1.3,1.0125,0.3625,22.38193025,6.67630725,4.5075705,5.6699,10.0
12967,M,1.175,0.9375,0.325,14.2030995,6.73300625,3.9405805,4.3941725,8.0
12968,I,1.1125,0.875,0.2625,16.51358375,8.3631025,3.345241,3.40194,7.0
12969,I,1.075,0.825,0.275,10.33339275,4.5075705,2.33883375,2.9766975,7.0
12970,M,1.5,1.1875,0.4,26.2799865,12.23280925,5.00368675,7.427569,11.0
12971,M,1.525,1.2125,0.375,32.1199835,15.46465225,7.654365,8.1930055,12.0
12972,I,0.75,0.5625,0.225,4.309124,2.05533875,1.13398,1.2190285,6.0
12973,M,1.2625,0.9625,0.3125,15.77649675,6.27941425,2.6932025,4.53592,9.0
12974,F,1.375,1.125,0.3875,20.241543,7.257472,3.9405805,5.953395,17.0
12975,I,0.9,0.6875,0.25,6.33611325,2.65067825,1.48834875,1.871067,6.0
12976,I,0.5375,0.4125,0.0875,1.09145575,0.35436875,0.226796,0.283495,4.0
12977,M,1.525,1.2125,0.375,27.8675585,13.19669225,6.22271525,7.93786,8.0
12978,I,0.475,0.325,0.125,1.09145575,0.43941725,0.226796,0.2551455,4.0
12979,M,1.5375,1.2375,0.4125,34.5013415,15.03940975,7.3992195,8.9300925,11.0
12980,I,0.825,0.6625,0.2,5.10291,1.8427175,1.20485375,1.5592225,10.0
12981,M,1.5,1.15,0.375,28.44872325,14.6566915,6.180191,7.01650125,9.0
12982,M,1.5375,1.1625,0.35,31.62386725,14.7133905,7.41339425,7.087375,9.0
12983,M,1.6375,1.325,0.475,39.859397,17.860185,9.695529,12.6155275,10.0
12984,I,1.275,0.9375,0.375,23.00561925,11.4248485,4.74854125,6.6621325,8.0
12985,I,0.9,0.675,0.1875,4.876114,2.721552,1.247378,1.2757275,6.0
12986,M,1.1,0.825,0.2625,9.08601475,3.75630875,1.644271,3.5436875,10.0
12987,M,1.3125,1.025,0.35,18.86659225,8.34892775,4.082328,6.3786375,10.0
12988,I,1.3125,0.95,0.3375,16.31513725,7.1157245,3.96893,5.20213325,8.0
12989,I,1.25,0.9875,0.3,16.31513725,7.6260155,3.41611475,5.2446575,8.0
12990,F,1.45,1.15,0.4375,27.839209,10.90038275,7.144074,9.7805775,12.0
12991,I,0.875,0.6375,0.3,5.28718175,2.62232875,1.0489315,1.5592225,7.0
12992,M,1.3125,1.0125,0.3,16.71203025,7.6260155,3.86970675,4.876114,8.0
12993,M,1.5,1.2375,0.4125,33.40988575,14.33067225,7.47009325,9.07184,11.0
12994,F,1.2375,0.9375,0.3,16.40018575,6.56290925,3.55786225,5.2446575,12.0
12995,F,1.5375,1.2375,0.4125,32.545226,15.0535845,6.917278,9.07184,10.0
12996,F,1.575,1.275,0.425,38.782116,18.2287285,8.15048125,9.07184,10.0
12997,I,1.125,0.8375,0.275,11.80756675,5.88252125,2.097863,2.93417325,8.0
12998,I,0.575,0.45,0.1625,1.644271,0.737087,0.32601925,0.69456275,4.0
12999,I,1.05,0.8,0.2875,9.752228,3.95475525,1.77184375,4.53592,7.0
13000,M,1.4625,1.225,0.475,31.127751,11.15552825,6.13766675,8.9300925,13.0
13001,I,1.275,0.95,0.325,14.968536,6.066793,4.15320175,4.53592,8.0
13002,M,1.5,1.1625,0.4,30.43318825,13.5794105,6.87475375,7.93786,9.0
13003,I,0.5375,0.375,0.075,1.09145575,0.32601925,0.1417475,0.283495,4.0
13004,F,1.7375,1.35,0.425,52.29065275,22.80717275,9.39785925,13.1825175,12.0
13005,F,1.4625,1.1875,0.35,26.18076325,12.587178,6.3786375,7.7961125,8.0
13006,M,1.625,1.275,0.4125,35.777069,17.57669,6.2085405,10.07824725,10.0
13007,I,0.925,0.7,0.2375,7.10154975,4.49339575,1.5025235,2.26796,5.0
13008,I,0.8375,0.625,0.225,5.10291,2.05533875,1.1056305,1.5592225,7.0
13009,M,1.2625,1.0625,0.4,24.5223175,10.20582,5.23048275,8.0796075,9.0
13010,F,1.6125,1.225,0.425,38.51279575,18.12950525,9.241937,8.9300925,10.0
13011,M,0.8875,0.65,0.2,6.2652395,2.14038725,1.77184375,1.984465,6.0
13012,M,1.475,1.1625,0.4375,28.519597,11.94931425,6.95980225,9.07184,10.0
13013,M,1.4125,1.0875,0.3625,23.94115275,11.26892625,4.479221,6.520385,8.0
13014,F,1.575,1.25,0.4375,33.46658475,13.62193475,6.747181,14.21727425,18.0
13015,M,1.4,1.0875,0.3625,24.097075,11.01378075,4.9044635,7.7961125,10.0
13016,I,1.1,0.9125,0.25,12.2753335,5.91087075,2.42388225,3.7137845,7.0
13017,M,1.3625,1.075,0.3875,22.66542525,9.90815025,4.55009475,7.12989925,14.0
13018,M,1.6625,1.25,0.3875,34.99745775,17.8885345,7.767763,10.0640725,11.0
13019,F,1.425,1.1,0.4125,23.62930825,11.66581925,5.6982495,6.520385,9.0
13020,F,1.1,0.8625,0.3125,11.77921725,4.91863825,2.097863,3.40194,8.0
13021,I,0.4625,0.3125,0.1125,0.793786,0.26932025,0.226796,0.2551455,5.0
13022,F,1.2875,1.0,0.4375,32.13415825,15.5638755,7.10154975,8.788345,11.0
13023,I,1.325,1.05,0.325,23.870279,11.113004,5.25883225,5.6699,8.0
13024,F,1.425,1.125,0.4625,27.555714,11.12717875,6.42116175,9.7805775,13.0
13025,M,1.425,1.0875,0.3875,23.6151335,10.432616,4.252425,8.3631025,9.0
13026,M,1.45,1.125,0.375,31.9498865,13.48018725,5.82582225,7.4559185,10.0
13027,I,1.1375,0.8375,0.275,12.6722265,5.71242425,2.45223175,3.118445,8.0
13028,M,1.65,1.3125,0.45,38.8104655,17.93105875,8.164656,11.1980525,12.0
13029,M,1.3625,1.025,0.325,19.97222275,7.711064,4.082328,6.80388,10.0
13030,M,0.825,0.5875,0.2375,4.86193925,1.871067,0.9922325,1.70097,11.0
13031,I,1.3125,1.075,0.35,21.6873675,9.19941275,5.71242425,5.953395,9.0
13032,I,1.2875,0.9875,0.35,17.95940825,8.60407325,3.81300775,4.9611625,9.0
13033,I,1.45,1.125,0.3,25.287754,11.1413535,6.2652395,6.23689,8.0
13034,I,1.4125,1.125,0.45,26.12406425,11.7083435,5.82582225,8.9300925,12.0
13035,F,1.5125,1.1875,0.4,33.29648775,14.514944,8.43397625,9.2135875,9.0
13036,M,1.5,1.1625,0.4125,33.83512825,14.5432935,7.35669525,9.63883,10.0
13037,I,1.0125,0.8,0.275,12.927372,5.10291,2.551455,3.118445,9.0
13038,I,0.6875,0.4875,0.2,2.6932025,1.1056305,0.5953395,0.7087375,7.0
13039,F,1.625,1.2625,0.4125,37.42134,16.96717575,9.9506745,9.7805775,9.0
13040,M,1.4125,1.1125,0.4,28.066005,13.04077,6.010094,7.37087,9.0
13041,F,1.2625,0.9625,0.325,19.57532975,8.66077225,3.9972795,5.10291,14.0
13042,M,1.475,1.1625,0.4125,25.41532675,11.0846545,6.95980225,7.7961125,11.0
13043,F,1.425,1.1625,0.3875,29.8520235,10.3475675,5.5848515,9.07184,17.0
13044,I,0.8375,0.625,0.225,5.10291,1.85689225,1.190679,1.3891255,6.0
13045,M,1.55,1.2125,0.425,38.51279575,14.47241975,5.71242425,13.33843975,18.0
13046,I,0.925,0.6875,0.2375,6.8889285,2.93417325,1.63009625,2.1262125,6.0
13047,I,1.225,0.9625,0.3125,15.5638755,7.9095105,3.58621175,4.252425,9.0
13048,I,1.2125,0.9,0.275,14.004653,6.25106475,2.8066005,3.96893,8.0
13049,F,1.375,1.075,0.375,23.48756075,8.00873375,4.706017,7.2291225,15.0
13050,M,1.625,1.2375,0.425,36.78347625,17.22232125,8.3064035,9.07184,11.0
13051,F,1.625,1.3125,0.45,37.1094955,15.0535845,7.98038425,11.623295,11.0
13052,F,1.3375,1.0625,0.4375,24.42309425,10.5743635,4.89028875,7.2291225,11.0
13053,F,1.025,0.7625,0.225,9.808927,3.6570855,1.70097,2.5798045,7.0
